,date,wallet_address,sent_amount_btc,received_amount_btc,net
1188,2022-02-20 01:00:00,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,0.0,5e-05,-5e-05
3124,2022-02-22 17:00:00,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,0.000507,-0.000507
17938,2022-02-23 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,215.35758082,18.35758082,197.0
15921,2022-02-23 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,1223.501,-1223.501
15920,2022-02-24 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,20.72934552,0.72934552,20.0
17937,2022-02-24 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,8.63,-8.63
15919,2022-02-24 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,0.101,-0.101
17936,2022-02-25 09:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,12.3,-12.3
15918,2022-02-26 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,110.726,-110.726
7049,2022-02-28 03:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.0007674,-0.0007674
17935,2022-03-01 10:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,45.0,-45.0
15917,2022-03-02 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,3.886,-3.886
17934,2022-03-02 09:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,7.42,-7.42
3123,2022-03-02 21:00:00,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,0.0001,-0.0001
22207,2022-03-02 22:00:00,bc1q7ramrn7krmgl8ja8vjm9g25a5t98l6kfyqgewe,0.0,9.8779,-9.8779
15916,2022-03-03 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,1166.264,-1166.264
17933,2022-03-03 08:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,66.55,-66.55
2643,2022-03-03 20:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,5.125e-05,-5.125e-05
2642,2022-03-03 22:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.601e-05,-7.601e-05
17932,2022-03-04 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,7.89622097,4.89622097,3.0
15915,2022-03-04 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,986.764,-986.764
1954,2022-03-05 03:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,7.77e-06,-7.77e-06
15914,2022-03-05 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,126.5975413,-126.5975413
17931,2022-03-05 09:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,1.422,-1.422
2641,2022-03-05 09:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,7.683e-05,-7.683e-05
2640,2022-03-05 10:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,0.00013488,-0.00013488
32985,2022-03-06 02:00:00,bc1qxv55wuzz4qsfgss3uq2zwg5y88d7qv5hg67d2d,0.0,9.11e-06,-9.11e-06
2639,2022-03-06 02:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,9.11e-06,-9.11e-06
2283,2022-03-06 02:00:00,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,9.11e-06,-9.11e-06
15913,2022-03-08 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,217.48434552,37.48434552,180.0
15912,2022-03-08 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,6.559,-6.559
17930,2022-03-08 09:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,9.5,-9.5
3122,2022-03-09 00:00:00,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,7.77e-06,-7.77e-06
15911,2022-03-09 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,44.04334552,34.04334552,10.0
15910,2022-03-09 10:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,2.975,-2.975
17929,2022-03-09 10:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,35.5,-35.5
15909,2022-03-10 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,163.61588682,98.61588682,64.99999999999999
15908,2022-03-10 10:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,4.681,-4.681
15907,2022-03-11 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,717.98558682,192.98558682,525.0
15906,2022-03-11 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,12.456,-12.456
21889,2022-03-11 18:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,9.8752,-9.8752
1187,2022-03-12 06:00:00,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,0.0,3.38e-06,-3.38e-06
15904,2022-03-12 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,2.646,-2.646
17928,2022-03-12 08:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,24.44822097,6.44822097,18.0
15905,2022-03-12 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,205.44158682,135.44158682,70.0
25288,2022-03-15 03:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,100.0,-100.0
17927,2022-03-15 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,2.45,-2.45
15903,2022-03-15 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,138.08758682,93.08758682,45.000000000000014
21888,2022-03-15 18:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,19.748,-19.748
25287,2022-03-16 01:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
17926,2022-03-16 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,0.48,-0.48
15902,2022-03-16 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,590.83058682,110.83058682,480.0
17925,2022-03-17 06:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.48,0.47926267,0.0007373299999999805
15901,2022-03-17 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,22.649,-22.649
17924,2022-03-17 09:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,7.55406952,-7.55406952
21887,2022-03-17 17:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,11.84808,-11.84808
17923,2022-03-18 06:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,10.48333219,0.48333219,10.0
25285,2022-03-18 20:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
25286,2022-03-18 20:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
17922,2022-03-19 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,54.73155316,1.73155316,53.0
15900,2022-03-20 01:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,746.60177007,-746.60177007
25284,2022-03-22 06:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
17921,2022-03-22 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,49.87913398,24.87913398,25.0
15899,2022-03-22 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,14.924,-14.924
21886,2022-03-22 18:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,7.89704,-7.89704
25283,2022-03-23 01:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
17920,2022-03-23 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,24.87913398,17.87913398,7.0
15898,2022-03-23 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,14.924,14.9233044,0.0006956000000002405
15897,2022-03-23 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,784.3086956,-784.3086956
25282,2022-03-23 19:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
15896,2022-03-24 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,644.53,-644.53
7048,2022-03-24 16:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,0.002328,-0.002328
25281,2022-03-25 01:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
15895,2022-03-25 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,148.40289122,84.40289122,63.999999999999986
25280,2022-03-25 20:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
2638,2022-03-25 21:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.795e-05,-1.795e-05
17919,2022-03-26 08:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,27.0,-27.0
15894,2022-03-26 10:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,855.636,-855.636
25279,2022-03-26 19:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
2282,2022-03-27 19:00:00,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,3.69e-05,-3.69e-05
7047,2022-03-27 19:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,1.678e-05,-1.678e-05
1186,2022-03-27 19:00:00,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,0.0,1e-05,-1e-05
25278,2022-03-28 20:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
15893,2022-03-29 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,334.97789122,59.97789122,275.0
17918,2022-03-29 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,1.88,-1.88
15892,2022-03-29 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,2.235,-2.235
25277,2022-03-29 20:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
15891,2022-03-30 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,578.81520506,28.81520506,550.0
17917,2022-03-30 08:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,78.0,-78.0
25276,2022-03-30 16:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
3242,2022-03-30 17:00:00,3LYJfcfHPXYJreMsASk2jkn69LWEYKzexb,0.0,6.54e-06,-6.54e-06
21885,2022-03-30 17:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,27.6346,-27.6346
1953,2022-03-31 00:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,2.107e-05,-2.107e-05
15890,2022-03-31 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,40.313,-40.313
17916,2022-03-31 08:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,130.6,-130.6
21884,2022-03-31 17:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,14.8038,-14.8038
25275,2022-03-31 20:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
1952,2022-04-01 00:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,2.124e-05,-2.124e-05
15889,2022-04-01 06:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,340.50120506,109.50120506,231.0
17915,2022-04-01 08:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,46.9,-46.9
2637,2022-04-01 10:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,1.016e-05,-1.016e-05
4822,2022-04-01 15:00:00,3LQUu4v9z6KNch71j7kbj8GPeAGUo1FW6a,0.0,3.33e-05,-3.33e-05
3121,2022-04-01 15:00:00,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,3.33e-05,-3.33e-05
21883,2022-04-01 17:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,11.84268,-11.84268
25274,2022-04-01 18:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
15888,2022-04-02 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,707.43980459,253.43980459,454.0
17914,2022-04-02 10:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,1.0,-1.0
2636,2022-04-04 11:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,3.46e-05,-3.46e-05
25273,2022-04-04 19:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
15887,2022-04-05 05:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,172.0,-172.0
21882,2022-04-05 17:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,41.44434,-41.44434
25272,2022-04-05 19:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,650.0,-650.0
15886,2022-04-06 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,10.13750982,-10.13750982
17913,2022-04-06 09:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,41.8,-41.8
25271,2022-04-07 00:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
15885,2022-04-07 06:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,753.40431441,253.40431441,500.0
17912,2022-04-07 06:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,77.75921184,5.75921184,72.0
15884,2022-04-07 12:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,12.209,-12.209
25270,2022-04-07 18:00:00,bc1qe75775tzuvspl59cw77ycc472jl0sgue69x3up,0.0,500.0,-500.0
21881,2022-04-07 19:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,215.10278,-215.10278
15883,2022-04-08 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,265.61331441,115.61331441,150.0
17911,2022-04-08 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,94.45921184,18.45921184,76.0
15882,2022-04-08 13:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,1.096,-1.096
21880,2022-04-08 17:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,9.8668,-9.8668
24407,2022-04-08 21:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
15881,2022-04-09 06:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,972.34531441,153.34531441,819.0
15880,2022-04-09 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,5.241,-5.241
17910,2022-04-09 08:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,3.3,-3.3
2281,2022-04-11 10:00:00,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,6.39e-06,-6.39e-06
24406,2022-04-11 19:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
15879,2022-04-12 06:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,1153.80331462,280.80331462,873.0
15878,2022-04-12 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,7.042,-7.042
21879,2022-04-12 16:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,49.328,-49.328
24405,2022-04-12 22:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
17909,2022-04-13 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,82.39163638,20.39163638,61.99999999999999
15877,2022-04-13 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,1716.68401022,4.68401022,1712.0
1951,2022-04-13 13:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,18528.0,0.0,18528.0
24404,2022-04-14 01:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
15876,2022-04-14 06:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,720.09851022,312.09851022,408.0
17908,2022-04-14 09:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,2.6,-2.6
15875,2022-04-14 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,5.163,-5.163
21878,2022-04-14 17:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,14.7975,-14.7975
24403,2022-04-14 17:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
15874,2022-04-15 06:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,5.163,2.163,3.0000000000000004
15873,2022-04-15 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,0.494,-0.494
17907,2022-04-15 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,22.5,-22.5
24402,2022-04-15 18:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
3241,2022-04-18 01:00:00,3LYJfcfHPXYJreMsASk2jkn69LWEYKzexb,0.0,6.18e-06,-6.18e-06
2635,2022-04-18 01:00:00,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,0.0,6.19e-06,-6.19e-06
7046,2022-04-18 01:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.0,6.18e-06,-6.18e-06
3120,2022-04-18 01:00:00,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,0.0,6.19e-06,-6.19e-06
2280,2022-04-18 01:00:00,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,0.0,6.18e-06,-6.18e-06
1185,2022-04-18 01:00:00,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,0.0,6.18e-06,-6.18e-06
1950,2022-04-18 01:00:00,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,0.0,6.19e-06,-6.19e-06
4821,2022-04-18 02:00:00,3LQUu4v9z6KNch71j7kbj8GPeAGUo1FW6a,0.0,6.21e-06,-6.21e-06
17906,2022-04-19 08:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,7.5,-7.5
15872,2022-04-19 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,690.07851022,40.07851022,650.0
24401,2022-04-20 01:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,1000.0,-1000.0
15871,2022-04-20 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,14.52,-14.52
21877,2022-04-20 16:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,22.68674,-22.68674
24400,2022-04-20 19:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,1000.0,-1000.0
24399,2022-04-20 19:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
21876,2022-04-21 00:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,4.94195,0.0,4.94195
15870,2022-04-21 13:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,107.097,-107.097
17905,2022-04-21 13:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,9.0,-9.0
24398,2022-04-21 15:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
24397,2022-04-21 19:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
24396,2022-04-22 05:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
17904,2022-04-22 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,109.174675,6.174675,103.0
15869,2022-04-22 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,54.59851022,39.59851022,15.0
24395,2022-04-22 19:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
24394,2022-04-23 05:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
15868,2022-04-23 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,142.36715812,-142.36715812
24393,2022-04-23 19:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
24392,2022-04-24 05:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
24391,2022-04-24 19:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
24390,2022-04-25 05:00:00,bc1qm6q8tgml3cr9gpx63a5jqtj2dxlsyz4q3ghjlf,0.0,500.0,-500.0
21875,2022-04-25 17:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,14.79255,-14.79255
24481,2022-04-25 19:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24480,2022-04-26 05:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
15867,2022-04-26 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,39.59851022,14.59851022,25.0
24479,2022-04-26 19:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24478,2022-04-27 05:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
17903,2022-04-27 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,68.16631138,0.16631138,68.0
15866,2022-04-27 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,156.96566834,14.96566834,142.0
15865,2022-04-27 08:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,5.919,-5.919
21874,2022-04-27 16:00:00,bc1q0dfgg0phamhxyntrenylv98epwn69fq9mwmaz0,0.0,9.8611,-9.8611
24477,2022-04-27 19:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24476,2022-04-28 05:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
17902,2022-04-28 12:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,1.69,-1.69
15864,2022-04-28 12:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,1129.55,-1129.55
24475,2022-04-28 19:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24474,2022-04-29 05:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
15863,2022-04-29 07:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,507.44530534,359.44530534,148.0
17901,2022-04-29 11:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,16.68,-16.68
15862,2022-04-29 11:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,50.022,-50.022
24473,2022-04-29 19:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24472,2022-04-30 05:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
15861,2022-04-30 06:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,50.022,47.022,3.0
17900,2022-04-30 09:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,0.0,9.5,-9.5
24471,2022-04-30 19:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24470,2022-05-01 05:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24469,2022-05-01 19:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24468,2022-05-02 05:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24467,2022-05-02 19:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
24466,2022-05-03 05:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
7045,2022-05-03 05:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,5001.33510154,1.32697554,5000.008126000001
7044,2022-05-03 05:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,10001.0500494,5001.0419234,5000.008126000001
17899,2022-05-03 07:00:00,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,26.18,0.18,26.0
15860,2022-05-03 09:00:00,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.0,130.664,-130.664
24465,2022-05-03 20:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
7043,2022-05-04 03:00:00,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,10001.13949679,5001.13137079,5000.008126
24464,2022-05-04 05:00:00,bc1qe39l9l84sa44r9j2jjkgdc7p4ltj3sracd932k,0.0,500.0,-500.0
